id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,churn,promotion_last_5years,dept,salary,sat_level_cluster,last_eval_cluster,avg_month_hr_cluster,satisfaction_level^1xlast_evaluation^1,satisfaction_level^1xnumber_project^1,satisfaction_level^1xaverage_montly_hours^1,satisfaction_level^1xtime_spend_company^1,last_evaluation^1xnumber_project^1,last_evaluation^1xaverage_montly_hours^1,last_evaluation^1xtime_spend_company^1,number_project^1xaverage_montly_hours^1,number_project^1xtime_spend_company^1,average_montly_hours^1xtime_spend_company^1
5674,0.87,0.76,4,218,2,0,0,0,sales,low,very satisfied,high performance,med hr,0.6612,3.48,189.66,1.74,3.04,165.68,1.52,872.0,8.0,436.0
5675,0.95,0.74,3,212,3,0,0,0,sales,medium,very satisfied,high performance,med hr,0.703,2.8499999999999996,201.39999999999998,2.8499999999999996,2.2199999999999998,156.88,2.2199999999999998,636.0,9.0,636.0
5676,0.73,0.54,3,150,3,0,0,0,sales,medium,satisfied,low performance,low hr,0.3942,2.19,109.5,2.19,1.62,81.0,1.62,450.0,9.0,450.0
5677,0.2,0.56,5,181,6,0,0,0,accounting,medium,very unsatisfied,low performance,med hr,0.11200000000000002,1.0,36.2,1.2000000000000002,2.8000000000000003,101.36000000000001,3.3600000000000003,905.0,30.0,1086.0
5678,0.55,0.43,3,120,6,1,0,0,accounting,medium,unsatisfied,low performance,low hr,0.23650000000000002,1.6500000000000001,66.0,3.3000000000000003,1.29,51.6,2.58,360.0,18.0,720.0
5679,0.21,0.53,3,229,5,0,0,0,accounting,medium,very unsatisfied,low performance,med hr,0.1113,0.63,48.089999999999996,1.05,1.59,121.37,2.6500000000000004,687.0,15.0,1145.0
5680,0.91,0.74,3,139,5,1,0,0,hr,medium,very satisfied,high performance,low hr,0.6734,2.73,126.49000000000001,4.55,2.2199999999999998,102.86,3.7,417.0,15.0,695.0
5681,0.61,0.87,4,151,3,0,0,0,hr,medium,satisfied,very high performance,low hr,0.5307,2.44,92.11,1.83,3.48,131.37,2.61,604.0,12.0,453.0
5682,0.89,0.59,4,230,3,0,0,0,hr,medium,very satisfied,average performance,med hr,0.5251,3.56,204.70000000000002,2.67,2.36,135.7,1.77,920.0,12.0,690.0
5683,0.65,0.76,4,193,2,0,0,0,hr,medium,satisfied,high performance,med hr,0.49400000000000005,2.6,125.45,1.3,3.04,146.68,1.52,772.0,8.0,386.0
5684,0.7,0.48,4,229,2,0,0,0,technical,high,satisfied,low performance,med hr,0.33599999999999997,2.8,160.29999999999998,1.4,1.92,109.92,0.96,916.0,8.0,458.0
5685,0.79,0.95,3,222,4,0,0,0,technical,low,very satisfied,very high performance,med hr,0.7505,2.37,175.38,3.16,2.8499999999999996,210.89999999999998,3.8,666.0,12.0,888.0
5686,0.99,0.67,3,200,2,0,0,0,technical,low,very satisfied,average performance,med hr,0.6633,2.9699999999999998,198.0,1.98,2.0100000000000002,134.0,1.34,600.0,6.0,400.0
5687,0.52,0.77,4,134,4,0,0,0,technical,low,unsatisfied,high performance,low hr,0.40040000000000003,2.08,69.68,2.08,3.08,103.18,3.08,536.0,16.0,536.0
5688,0.71,0.97,3,219,3,0,0,0,technical,high,satisfied,very high performance,med hr,0.6887,2.13,155.48999999999998,2.13,2.91,212.43,2.91,657.0,9.0,657.0
5689,0.21,0.58,5,197,4,0,0,0,technical,low,very unsatisfied,average performance,med hr,0.12179999999999999,1.05,41.37,0.84,2.9,114.25999999999999,2.32,985.0,20.0,788.0
5690,0.4,0.62,3,283,5,0,0,0,technical,low,unsatisfied,average performance,high hr,0.248,1.2000000000000002,113.2,2.0,1.8599999999999999,175.46,3.1,849.0,15.0,1415.0
5691,0.74,0.75,4,149,3,0,0,0,technical,low,satisfied,high performance,low hr,0.5549999999999999,2.96,110.26,2.2199999999999998,3.0,111.75,2.25,596.0,12.0,447.0
5692,0.79,0.6,4,161,3,0,0,0,technical,high,very satisfied,average performance,low hr,0.474,3.16,127.19000000000001,2.37,2.4,96.6,1.7999999999999998,644.0,12.0,483.0
5693,0.88,0.58,5,264,3,0,0,0,technical,low,very satisfied,average performance,high hr,0.5104,4.4,232.32,2.64,2.9,153.11999999999998,1.7399999999999998,1320.0,15.0,792.0
5694,0.89,0.93,4,137,2,0,0,0,technical,low,very satisfied,very high performance,low hr,0.8277000000000001,3.56,121.93,1.78,3.72,127.41000000000001,1.86,548.0,8.0,274.0
5695,0.61,0.72,3,144,2,0,0,0,support,low,satisfied,high performance,low hr,0.4392,1.83,87.84,1.22,2.16,103.67999999999999,1.44,432.0,6.0,288.0
5696,0.48,0.54,4,105,5,1,0,0,support,low,unsatisfied,low performance,low hr,0.2592,1.92,50.4,2.4,2.16,56.7,2.7,420.0,20.0,525.0
5697,0.81,0.98,6,196,2,0,0,0,support,low,very satisfied,very high performance,med hr,0.7938000000000001,4.86,158.76000000000002,1.62,5.88,192.07999999999998,1.96,1176.0,12.0,392.0
5698,0.71,0.74,3,250,3,0,0,0,support,low,satisfied,high performance,high hr,0.5254,2.13,177.5,2.13,2.2199999999999998,185.0,2.2199999999999998,750.0,9.0,750.0
5699,0.92,0.53,3,253,3,0,0,0,support,low,very satisfied,low performance,high hr,0.48760000000000003,2.7600000000000002,232.76000000000002,2.7600000000000002,1.59,134.09,1.59,759.0,9.0,759.0
5700,0.99,0.71,4,199,4,0,0,0,support,medium,very satisfied,average performance,med hr,0.7029,3.96,197.01,3.96,2.84,141.29,2.84,796.0,16.0,796.0
5701,0.74,0.55,6,130,2,0,0,0,support,medium,satisfied,low performance,low hr,0.40700000000000003,4.4399999999999995,96.2,1.48,3.3000000000000003,71.5,1.1,780.0,12.0,260.0
5702,1.0,0.94,3,257,4,0,0,0,support,medium,very satisfied,very high performance,high hr,0.94,3.0,257.0,4.0,2.82,241.57999999999998,3.76,771.0,12.0,1028.0
5703,0.81,0.55,3,127,4,0,0,0,support,medium,very satisfied,low performance,low hr,0.44550000000000006,2.43,102.87,3.24,1.6500000000000001,69.85000000000001,2.2,381.0,12.0,508.0
5704,0.59,0.7,2,153,2,0,0,0,support,medium,satisfied,average performance,low hr,0.413,1.18,90.27,1.18,1.4,107.1,1.4,306.0,4.0,306.0
5705,0.9,0.58,5,260,2,0,0,0,support,medium,very satisfied,average performance,high hr,0.522,4.5,234.0,1.8,2.9,150.79999999999998,1.16,1300.0,10.0,520.0
5706,0.98,0.9,4,247,2,0,0,0,technical,medium,very satisfied,very high performance,high hr,0.882,3.92,242.06,1.96,3.6,222.3,1.8,988.0,8.0,494.0
5707,0.56,0.55,3,250,4,0,0,0,technical,medium,unsatisfied,low performance,high hr,0.30800000000000005,1.6800000000000002,140.0,2.24,1.6500000000000001,137.5,2.2,750.0,12.0,1000.0
5708,0.86,0.89,4,136,4,0,0,0,technical,medium,very satisfied,very high performance,low hr,0.7654,3.44,116.96,3.44,3.56,121.04,3.56,544.0,16.0,544.0
5709,0.82,0.59,3,210,3,0,0,0,management,medium,very satisfied,average performance,med hr,0.48379999999999995,2.46,172.2,2.46,1.77,123.89999999999999,1.77,630.0,9.0,630.0
5710,0.94,0.53,4,183,3,0,0,0,IT,medium,very satisfied,low performance,med hr,0.4982,3.76,172.01999999999998,2.82,2.12,96.99000000000001,1.59,732.0,12.0,549.0
5711,0.68,0.96,4,255,3,0,0,0,IT,medium,satisfied,very high performance,high hr,0.6528,2.72,173.4,2.04,3.84,244.79999999999998,2.88,1020.0,12.0,765.0
5712,0.81,0.69,5,109,2,0,0,0,IT,high,very satisfied,average performance,low hr,0.5589,4.050000000000001,88.29,1.62,3.4499999999999997,75.21,1.38,545.0,10.0,218.0
5713,0.59,0.59,3,173,3,0,0,0,IT,low,satisfied,average performance,low hr,0.34809999999999997,1.77,102.07,1.77,1.77,102.07,1.77,519.0,9.0,519.0
5714,0.54,0.82,4,266,2,0,0,0,IT,medium,unsatisfied,high performance,high hr,0.4428,2.16,143.64000000000001,1.08,3.28,218.11999999999998,1.64,1064.0,8.0,532.0
5715,0.77,0.87,5,257,2,0,0,0,product_mng,medium,satisfied,very high performance,high hr,0.6699,3.85,197.89000000000001,1.54,4.35,223.59,1.74,1285.0,10.0,514.0
5716,0.62,0.61,6,103,4,0,0,0,product_mng,medium,satisfied,average performance,low hr,0.3782,3.7199999999999998,63.86,2.48,3.66,62.83,2.44,618.0,24.0,412.0
5717,0.58,0.57,5,105,6,0,0,0,product_mng,medium,satisfied,low performance,low hr,0.33059999999999995,2.9,60.9,3.4799999999999995,2.8499999999999996,59.849999999999994,3.42,525.0,30.0,630.0
5718,0.63,0.84,3,269,2,0,0,0,product_mng,low,satisfied,high performance,high hr,0.5292,1.8900000000000001,169.47,1.26,2.52,225.95999999999998,1.68,807.0,6.0,538.0
5719,0.78,1.0,4,154,2,0,0,0,IT,low,satisfied,very high performance,low hr,0.78,3.12,120.12,1.56,4.0,154.0,2.0,616.0,8.0,308.0
5720,0.82,0.78,5,232,3,0,0,0,RandD,low,very satisfied,high performance,high hr,0.6396,4.1,190.23999999999998,2.46,3.9000000000000004,180.96,2.34,1160.0,15.0,696.0
5721,0.73,0.86,3,215,4,0,0,0,RandD,low,satisfied,very high performance,med hr,0.6278,2.19,156.95,2.92,2.58,184.9,3.44,645.0,12.0,860.0
5722,0.53,0.74,4,272,2,1,0,0,RandD,low,unsatisfied,high performance,high hr,0.3922,2.12,144.16,1.06,2.96,201.28,1.48,1088.0,8.0,544.0
5723,0.88,0.62,4,221,2,0,0,0,RandD,low,very satisfied,average performance,med hr,0.5456,3.52,194.48,1.76,2.48,137.02,1.24,884.0,8.0,442.0
5724,0.65,0.6,4,200,4,0,0,0,RandD,low,satisfied,average performance,med hr,0.39,2.6,130.0,2.6,2.4,120.0,2.4,800.0,16.0,800.0
5725,0.57,0.61,5,254,5,0,0,0,marketing,low,satisfied,average performance,high hr,0.34769999999999995,2.8499999999999996,144.78,2.8499999999999996,3.05,154.94,3.05,1270.0,25.0,1270.0
5726,0.93,0.76,5,187,3,0,0,0,marketing,low,very satisfied,high performance,med hr,0.7068000000000001,4.65,173.91,2.79,3.8,142.12,2.2800000000000002,935.0,15.0,561.0
5727,0.83,0.64,2,192,2,0,0,0,sales,low,very satisfied,average performance,med hr,0.5312,1.66,159.35999999999999,1.66,1.28,122.88,1.28,384.0,4.0,384.0
5728,0.73,0.45,5,232,4,0,0,0,accounting,low,satisfied,low performance,high hr,0.3285,3.65,169.35999999999999,2.92,2.25,104.4,1.8,1160.0,20.0,928.0
5729,0.78,0.67,4,221,3,1,0,0,support,low,satisfied,average performance,med hr,0.5226000000000001,3.12,172.38,2.34,2.68,148.07000000000002,2.0100000000000002,884.0,12.0,663.0
5730,0.9,0.62,3,233,5,1,0,0,technical,low,very satisfied,average performance,high hr,0.558,2.7,209.70000000000002,4.5,1.8599999999999999,144.46,3.1,699.0,15.0,1165.0
5731,0.59,0.66,3,166,3,1,0,0,management,low,satisfied,average performance,low hr,0.3894,1.77,97.94,1.77,1.98,109.56,1.98,498.0,9.0,498.0
5732,0.67,0.89,2,173,3,0,0,0,marketing,low,satisfied,very high performance,low hr,0.5963,1.34,115.91000000000001,2.0100000000000002,1.78,153.97,2.67,346.0,6.0,519.0
5733,0.59,0.51,4,184,2,0,0,0,marketing,low,satisfied,low performance,med hr,0.3009,2.36,108.55999999999999,1.18,2.04,93.84,1.02,736.0,8.0,368.0
5734,0.53,0.54,4,257,3,1,0,0,marketing,low,unsatisfied,low performance,high hr,0.2862,2.12,136.21,1.59,2.16,138.78,1.62,1028.0,12.0,771.0
5735,0.56,0.73,4,226,2,0,0,0,sales,low,unsatisfied,high performance,med hr,0.40880000000000005,2.24,126.56000000000002,1.12,2.92,164.98,1.46,904.0,8.0,452.0
5736,0.72,0.89,3,221,3,0,0,0,sales,low,satisfied,very high performance,med hr,0.6408,2.16,159.12,2.16,2.67,196.69,2.67,663.0,9.0,663.0
5737,0.81,0.49,2,205,5,1,0,0,sales,low,very satisfied,low performance,med hr,0.39690000000000003,1.62,166.05,4.050000000000001,0.98,100.45,2.45,410.0,10.0,1025.0
5738,0.54,0.68,3,158,3,0,0,0,sales,low,unsatisfied,average performance,low hr,0.3672,1.62,85.32000000000001,1.62,2.04,107.44000000000001,2.04,474.0,9.0,474.0
5739,0.91,0.87,3,199,3,0,0,0,sales,medium,very satisfied,very high performance,med hr,0.7917000000000001,2.73,181.09,2.73,2.61,173.13,2.61,597.0,9.0,597.0
5740,0.51,0.96,3,192,3,0,0,0,sales,medium,unsatisfied,very high performance,med hr,0.4896,1.53,97.92,1.53,2.88,184.32,2.88,576.0,9.0,576.0
5741,0.59,0.39,4,190,5,0,0,0,sales,medium,satisfied,low performance,med hr,0.2301,2.36,112.1,2.9499999999999997,1.56,74.10000000000001,1.9500000000000002,760.0,20.0,950.0
5742,0.64,0.86,5,222,3,0,0,0,sales,medium,satisfied,very high performance,med hr,0.5504,3.2,142.08,1.92,4.3,190.92,2.58,1110.0,15.0,666.0
5743,0.95,0.68,5,225,3,0,0,0,sales,medium,very satisfied,average performance,med hr,0.646,4.75,213.75,2.8499999999999996,3.4000000000000004,153.0,2.04,1125.0,15.0,675.0
5744,0.75,0.69,3,274,2,0,0,0,sales,medium,satisfied,average performance,high hr,0.5175,2.25,205.5,1.5,2.07,189.05999999999997,1.38,822.0,6.0,548.0
5745,0.44,0.38,3,197,2,0,0,0,sales,medium,unsatisfied,low performance,med hr,0.16720000000000002,1.32,86.68,0.88,1.1400000000000001,74.86,0.76,591.0,6.0,394.0
5746,0.55,0.6,4,176,3,0,0,0,sales,medium,unsatisfied,average performance,med hr,0.33,2.2,96.80000000000001,1.6500000000000001,2.4,105.6,1.7999999999999998,704.0,12.0,528.0
5747,0.6,0.81,3,226,2,0,0,0,sales,medium,satisfied,high performance,med hr,0.486,1.7999999999999998,135.6,1.2,2.43,183.06,1.62,678.0,6.0,452.0
5748,0.84,0.58,5,186,2,0,0,0,sales,medium,very satisfied,average performance,med hr,0.48719999999999997,4.2,156.23999999999998,1.68,2.9,107.88,1.16,930.0,10.0,372.0
5749,0.49,0.65,3,226,3,0,0,0,sales,medium,unsatisfied,average performance,med hr,0.3185,1.47,110.74,1.47,1.9500000000000002,146.9,1.9500000000000002,678.0,9.0,678.0
5750,0.75,0.71,4,209,3,0,0,0,sales,medium,satisfied,average performance,med hr,0.5325,3.0,156.75,2.25,2.84,148.39,2.13,836.0,12.0,627.0
5751,0.35,0.81,5,182,5,0,0,0,sales,high,unsatisfied,high performance,med hr,0.2835,1.75,63.699999999999996,1.75,4.050000000000001,147.42000000000002,4.050000000000001,910.0,25.0,910.0
5752,0.68,0.78,3,232,3,0,0,0,sales,low,satisfied,high performance,high hr,0.5304000000000001,2.04,157.76000000000002,2.04,2.34,180.96,2.34,696.0,9.0,696.0
5753,0.52,0.53,2,286,3,0,0,0,sales,medium,unsatisfied,low performance,high hr,0.2756,1.04,148.72,1.56,1.06,151.58,1.59,572.0,6.0,858.0
5754,0.78,0.57,3,177,3,0,0,0,accounting,medium,satisfied,low performance,med hr,0.4446,2.34,138.06,2.34,1.71,100.88999999999999,1.71,531.0,9.0,531.0
5755,0.44,0.92,6,268,4,1,0,0,accounting,medium,unsatisfied,very high performance,high hr,0.4048,2.64,117.92,1.76,5.5200000000000005,246.56,3.68,1608.0,24.0,1072.0
5756,0.18,0.86,5,267,4,0,0,0,accounting,medium,very unsatisfied,very high performance,high hr,0.1548,0.8999999999999999,48.059999999999995,0.72,4.3,229.62,3.44,1335.0,20.0,1068.0
5757,0.37,0.52,4,211,4,0,0,0,hr,low,unsatisfied,low performance,med hr,0.19240000000000002,1.48,78.07,1.48,2.08,109.72,2.08,844.0,16.0,844.0
5758,0.71,0.76,3,246,3,0,0,0,hr,low,satisfied,high performance,high hr,0.5396,2.13,174.66,2.13,2.2800000000000002,186.96,2.2800000000000002,738.0,9.0,738.0
5759,0.55,0.83,5,220,3,0,0,0,hr,low,unsatisfied,high performance,med hr,0.4565,2.75,121.00000000000001,1.6500000000000001,4.1499999999999995,182.6,2.4899999999999998,1100.0,15.0,660.0
5760,0.98,0.78,3,197,2,0,0,0,hr,low,very satisfied,high performance,med hr,0.7644,2.94,193.06,1.96,2.34,153.66,1.56,591.0,6.0,394.0
5761,0.88,0.53,3,188,3,0,0,0,technical,low,very satisfied,low performance,med hr,0.46640000000000004,2.64,165.44,2.64,1.59,99.64,1.59,564.0,9.0,564.0
5762,0.79,0.9,5,212,5,0,0,0,technical,low,very satisfied,very high performance,med hr,0.7110000000000001,3.95,167.48000000000002,3.95,4.5,190.8,4.5,1060.0,25.0,1060.0
5763,0.96,0.66,3,230,3,0,0,0,technical,low,very satisfied,average performance,med hr,0.6336,2.88,220.79999999999998,2.88,1.98,151.8,1.98,690.0,9.0,690.0
5764,0.3,0.55,6,178,2,0,0,0,technical,low,very unsatisfied,low performance,med hr,0.165,1.7999999999999998,53.4,0.6,3.3000000000000003,97.9,1.1,1068.0,12.0,356.0
5765,0.59,0.9,4,226,2,0,0,0,technical,low,satisfied,very high performance,med hr,0.531,2.36,133.34,1.18,3.6,203.4,1.8,904.0,8.0,452.0
5766,0.72,0.55,4,202,3,0,0,0,technical,low,satisfied,low performance,med hr,0.396,2.88,145.44,2.16,2.2,111.10000000000001,1.6500000000000001,808.0,12.0,606.0
5767,0.59,0.87,4,191,2,0,0,0,technical,low,satisfied,very high performance,med hr,0.5133,2.36,112.69,1.18,3.48,166.17,1.74,764.0,8.0,382.0
5768,0.93,0.68,2,150,3,0,0,0,technical,low,very satisfied,average performance,low hr,0.6324000000000001,1.86,139.5,2.79,1.36,102.00000000000001,2.04,300.0,6.0,450.0
5769,0.49,0.86,5,235,5,0,0,0,technical,low,unsatisfied,very high performance,high hr,0.4214,2.45,115.14999999999999,2.45,4.3,202.1,4.3,1175.0,25.0,1175.0
5770,0.73,0.95,3,258,3,0,0,0,technical,low,satisfied,very high performance,high hr,0.6935,2.19,188.34,2.19,2.8499999999999996,245.1,2.8499999999999996,774.0,9.0,774.0
5771,0.53,0.6,5,247,3,0,0,0,technical,low,unsatisfied,average performance,high hr,0.318,2.6500000000000004,130.91,1.59,3.0,148.2,1.7999999999999998,1235.0,15.0,741.0
5772,0.77,0.83,6,271,3,0,0,0,support,low,satisfied,high performance,high hr,0.6391,4.62,208.67000000000002,2.31,4.9799999999999995,224.92999999999998,2.4899999999999998,1626.0,18.0,813.0
5773,0.45,0.62,6,129,5,0,0,0,support,low,unsatisfied,average performance,low hr,0.279,2.7,58.050000000000004,2.25,3.7199999999999998,79.98,3.1,774.0,30.0,645.0
5774,0.95,0.78,5,246,3,0,0,0,support,low,very satisfied,high performance,high hr,0.741,4.75,233.7,2.8499999999999996,3.9000000000000004,191.88,2.34,1230.0,15.0,738.0
5775,0.86,0.69,5,157,4,0,0,0,support,low,very satisfied,average performance,low hr,0.5933999999999999,4.3,135.02,3.44,3.4499999999999997,108.33,2.76,785.0,20.0,628.0
5776,0.59,0.58,4,233,4,0,0,0,support,low,satisfied,average performance,high hr,0.34219999999999995,2.36,137.47,2.36,2.32,135.14,2.32,932.0,16.0,932.0
5777,0.95,0.63,4,153,3,0,0,0,support,low,very satisfied,average performance,low hr,0.5984999999999999,3.8,145.35,2.8499999999999996,2.52,96.39,1.8900000000000001,612.0,12.0,459.0
5778,0.7,0.92,4,142,2,1,0,0,support,medium,satisfied,very high performance,low hr,0.644,2.8,99.39999999999999,1.4,3.68,130.64000000000001,1.84,568.0,8.0,284.0
5779,0.56,0.64,5,241,3,1,0,0,support,medium,unsatisfied,average performance,high hr,0.35840000000000005,2.8000000000000003,134.96,1.6800000000000002,3.2,154.24,1.92,1205.0,15.0,723.0
5780,0.5,0.92,3,186,2,0,0,0,support,medium,unsatisfied,very high performance,med hr,0.46,1.5,93.0,1.0,2.7600000000000002,171.12,1.84,558.0,6.0,372.0
5781,0.76,0.92,4,154,3,0,0,0,support,medium,satisfied,very high performance,low hr,0.6992,3.04,117.04,2.2800000000000002,3.68,141.68,2.7600000000000002,616.0,12.0,462.0
5782,0.85,0.77,5,263,3,0,0,0,support,medium,very satisfied,high performance,high hr,0.6545,4.25,223.54999999999998,2.55,3.85,202.51,2.31,1315.0,15.0,789.0
5783,0.98,1.0,5,150,3,0,0,0,technical,medium,very satisfied,very high performance,low hr,0.98,4.9,147.0,2.94,5.0,150.0,3.0,750.0,15.0,450.0
5784,0.65,0.4,2,277,2,0,0,0,technical,medium,satisfied,low performance,high hr,0.26,1.3,180.05,1.3,0.8,110.80000000000001,0.8,554.0,4.0,554.0
5785,0.44,0.97,4,240,5,1,0,0,technical,medium,unsatisfied,very high performance,high hr,0.4268,1.76,105.6,2.2,3.88,232.79999999999998,4.85,960.0,20.0,1200.0
5786,0.55,0.97,3,222,2,0,0,0,management,medium,unsatisfied,very high performance,med hr,0.5335,1.6500000000000001,122.10000000000001,1.1,2.91,215.34,1.94,666.0,6.0,444.0
5787,0.16,0.8,4,140,5,1,0,0,IT,medium,very unsatisfied,high performance,low hr,0.128,0.64,22.400000000000002,0.8,3.2,112.0,4.0,560.0,20.0,700.0
5788,0.16,0.9,6,213,2,0,0,0,IT,medium,very unsatisfied,very high performance,med hr,0.14400000000000002,0.96,34.08,0.32,5.4,191.70000000000002,1.8,1278.0,12.0,426.0
5789,0.75,1.0,4,272,4,1,0,0,IT,medium,satisfied,very high performance,high hr,0.75,3.0,204.0,3.0,4.0,272.0,4.0,1088.0,16.0,1088.0
5790,0.59,0.57,4,261,2,0,0,0,IT,high,satisfied,low performance,high hr,0.33629999999999993,2.36,153.98999999999998,1.18,2.28,148.76999999999998,1.14,1044.0,8.0,522.0
5791,0.48,0.87,3,236,2,0,0,0,IT,low,unsatisfied,very high performance,high hr,0.41759999999999997,1.44,113.28,0.96,2.61,205.32,1.74,708.0,6.0,472.0
5792,0.18,0.68,6,154,5,0,0,0,product_mng,medium,very unsatisfied,average performance,low hr,0.12240000000000001,1.08,27.72,0.8999999999999999,4.08,104.72000000000001,3.4000000000000004,924.0,30.0,770.0
5793,0.8,0.72,3,271,2,0,0,0,product_mng,medium,very satisfied,high performance,high hr,0.576,2.4000000000000004,216.8,1.6,2.16,195.12,1.44,813.0,6.0,542.0
5794,0.8,0.88,3,154,2,0,0,0,product_mng,medium,very satisfied,very high performance,low hr,0.7040000000000001,2.4000000000000004,123.2,1.6,2.64,135.52,1.76,462.0,6.0,308.0
5795,0.15,0.52,4,207,4,0,0,0,product_mng,medium,very unsatisfied,low performance,med hr,0.078,0.6,31.049999999999997,0.6,2.08,107.64,2.08,828.0,16.0,828.0
5796,0.62,0.86,4,181,2,0,0,0,IT,low,satisfied,very high performance,med hr,0.5332,2.48,112.22,1.24,3.44,155.66,1.72,724.0,8.0,362.0
5797,0.21,0.99,6,165,4,1,0,0,RandD,low,very unsatisfied,very high performance,low hr,0.2079,1.26,34.65,0.84,5.9399999999999995,163.35,3.96,990.0,24.0,660.0
5798,0.9,0.82,3,203,2,0,0,0,RandD,low,very satisfied,high performance,med hr,0.738,2.7,182.70000000000002,1.8,2.46,166.45999999999998,1.64,609.0,6.0,406.0
5799,0.51,1.0,4,197,2,0,0,0,RandD,low,unsatisfied,very high performance,med hr,0.51,2.04,100.47,1.02,4.0,197.0,2.0,788.0,8.0,394.0
5800,0.99,0.9,4,177,3,0,0,0,RandD,low,very satisfied,very high performance,med hr,0.891,3.96,175.23,2.9699999999999998,3.6,159.3,2.7,708.0,12.0,531.0
5801,0.71,0.49,4,273,2,1,0,0,RandD,low,satisfied,low performance,high hr,0.3479,2.84,193.82999999999998,1.42,1.96,133.77,0.98,1092.0,8.0,546.0
5802,0.89,0.93,4,141,2,0,0,0,marketing,low,very satisfied,very high performance,low hr,0.8277000000000001,3.56,125.49,1.78,3.72,131.13,1.86,564.0,8.0,282.0
5803,0.74,0.67,4,158,3,0,0,0,sales,low,satisfied,average performance,low hr,0.4958,2.96,116.92,2.2199999999999998,2.68,105.86,2.0100000000000002,632.0,12.0,474.0
5804,0.84,0.85,3,243,2,0,0,0,accounting,low,very satisfied,high performance,high hr,0.714,2.52,204.12,1.68,2.55,206.54999999999998,1.7,729.0,6.0,486.0
5805,0.4,0.64,3,188,3,0,0,0,support,low,unsatisfied,average performance,med hr,0.256,1.2000000000000002,75.2,1.2000000000000002,1.92,120.32000000000001,1.92,564.0,9.0,564.0
5806,1.0,0.71,4,216,2,0,0,0,technical,low,very satisfied,average performance,med hr,0.71,4.0,216.0,2.0,2.84,153.35999999999999,1.42,864.0,8.0,432.0
5807,0.48,0.51,5,286,3,0,0,0,management,low,unsatisfied,low performance,high hr,0.2448,2.4,137.28,1.44,2.55,145.86,1.53,1430.0,15.0,858.0
5808,0.99,0.6,3,262,2,0,0,0,marketing,low,very satisfied,average performance,high hr,0.594,2.9699999999999998,259.38,1.98,1.7999999999999998,157.2,1.2,786.0,6.0,524.0
5809,0.73,0.81,5,173,3,0,0,0,marketing,low,satisfied,high performance,low hr,0.5913,3.65,126.28999999999999,2.19,4.050000000000001,140.13,2.43,865.0,15.0,519.0
5810,0.84,0.91,3,247,4,0,0,0,marketing,low,very satisfied,very high performance,high hr,0.7644,2.52,207.48,3.36,2.73,224.77,3.64,741.0,12.0,988.0
5811,0.55,0.7,3,237,4,0,0,0,sales,low,unsatisfied,average performance,high hr,0.385,1.6500000000000001,130.35000000000002,2.2,2.0999999999999996,165.89999999999998,2.8,711.0,12.0,948.0
